,open,high,low,close,volume
2017-08-08,357.53,368.58,357.4,365.22,7363033.0
2017-08-09,361.0,370.0,358.95,363.53,6847245.0
2017-08-10,361.6,366.6504,354.66,355.4,7035192.0
2017-08-11,356.97,361.26,353.62,357.715,4318835.0
2017-08-14,364.63,367.66,362.6,363.8,4461215.0
2017-08-15,365.2,365.49,359.37,362.33,3048074.0
2017-08-16,363.0,366.5,362.52,362.91,3328576.0
2017-08-17,361.21,363.3,351.59,351.92,4969222.0
2017-08-18,352.91,354.0,345.8,347.46,5335793.0
2017-08-21,345.82,345.82,331.85,337.86,6458812.0
2017-08-22,341.13,342.24,337.3725,341.35,4288367.0
2017-08-23,338.99,353.49,338.3041,352.77,4914201.0
2017-08-24,352.52,356.66,349.74,352.93,4540652.0
2017-08-25,354.24,355.69,347.3,348.05,3461744.0
2017-08-28,347.28,347.35,339.72,345.66,3718108.0
2017-08-29,339.48,349.05,338.75,347.36,4032825.0
2017-08-30,349.67,353.47,347.0,353.18,3390055.0
2017-08-31,353.55,358.44,352.82,355.9,4072795.0
2017-09-01,356.12,357.59,353.69,355.4,3049546.0
2017-09-05,353.8,355.49,345.89,349.59,3813862.0
2017-09-06,349.5,350.979,341.56,344.53,4058983.0
2017-09-07,345.98,352.48,343.45,350.61,4219997.0
2017-09-08,348.99,349.78,342.3,343.4,3248803.0
2017-09-11,351.35,363.71,350.0,363.69,7627917.0
2017-09-12,364.49,368.76,360.4,362.75,5929289.0
2017-09-13,363.82,368.07,359.59,366.23,4161382.0
2017-09-14,364.33,377.96,362.63,377.64,7141663.0
2017-09-15,374.51,380.0,372.7,379.81,5338678.0
2017-09-18,380.25,389.61,377.68,385.0,7149295.0
2017-09-19,380.0,382.39,373.57,375.1,6256035.0
2017-09-20,373.0,378.249,371.07,373.91,4892872.0
2017-09-21,374.9,376.83,364.51,366.48,4605428.0
2017-09-22,366.49,369.8999,350.88,351.09,8105653.0
2017-09-25,353.15,357.469,342.88,344.99,7542161.0
2017-09-26,350.93,351.24,340.9,345.25,7126550.0
2017-09-27,349.9,351.489,340.5,340.97,6010631.0
2017-09-28,339.88,342.75,335.4,339.6,5279310.0
2017-09-29,341.86,344.68,338.601,341.1,5062297.0
2017-10-02,342.52,343.7,335.51,341.53,4901453.0
2017-10-03,335.9,348.55,331.28,348.14,9981885.0
2017-10-04,351.25,358.62,349.6,355.01,8120353.0
2017-10-05,356.0,357.435,351.35,355.33,4102286.0
2017-10-06,353.1,360.0992,352.25,356.88,4171789.0
2017-10-09,349.65,351.75,342.67,342.94,7406324.0
2017-10-10,346.8,355.63,345.5305,355.59,6914972.0
2017-10-11,353.89,357.6,351.15,354.6,4476769.0
2017-10-12,352.95,359.78,352.64,355.68,4047318.0
2017-10-13,356.98,358.49,353.68,355.57,3528413.0
2017-10-16,353.76,354.48,347.16,350.6,5353262.0
2017-10-17,350.91,356.22,350.07,355.75,3280670.0
2017-10-18,355.97,363.0,354.13,359.65,4898808.0
2017-10-19,355.56,357.1465,348.2,351.81,5032884.0
2017-10-20,352.69,354.55,344.34,345.1,4888221.0
2017-10-23,349.88,349.95,336.25,337.02,5715817.0
2017-10-24,338.8,342.8,336.16,337.34,4463807.0
2017-10-25,336.7,337.5,323.56,325.84,8547764.0
2017-10-26,327.78,330.23,323.2,326.17,4980316.0
2017-10-27,319.75,324.59,316.66,320.87,6942493.0
2017-10-30,319.18,323.78,317.25,320.08,4236029.0
2017-10-31,320.23,331.95,320.18,331.53,5532647.0
2017-11-01,332.25,332.6089,320.26,321.08,7028856.0
2017-11-02,300.13,308.69,292.63,299.26,19731322.0
2017-11-03,299.5,306.25,295.13,306.09,8835157.0
2017-11-06,307.0,307.5,299.01,302.78,6463227.0
2017-11-07,301.02,306.5,300.03,306.05,5209573.0
2017-11-08,305.5,306.89,301.3001,304.39,4703127.0
2017-11-09,302.5,304.46,296.3,302.99,5419497.0
2017-11-10,302.5,308.36,301.85,302.99,4600097.0
2017-11-13,300.13,316.8,299.11,315.4,7536669.0
2017-11-14,315.0,316.35,306.9,308.7,5661102.0
2017-11-15,306.01,312.49,301.5,311.3,5909055.0
2017-11-16,313.99,318.14,311.3,312.5,5793324.0
2017-11-17,325.67,326.67,313.15,315.05,13682753.0
2017-11-20,313.79,315.5,304.75,308.74,8247650.0
2017-11-21,310.86,318.23,308.71,317.81,7230570.0
2017-11-22,316.77,317.42,311.84,312.6,4890091.0
2017-11-24,313.79,316.41,311.0,315.55,3242220.0
2017-11-27,313.25,317.34,309.51,316.81,4524921.0
2017-11-28,316.36,320.0,313.92,317.55,4916555.0
2017-11-29,317.3,318.0,301.23,307.54,8757414.0
2017-11-30,308.56,310.7,304.54,308.85,4345145.0
2017-12-01,305.44,310.32,305.05,306.53,4285954.0
2017-12-04,306.5,308.265,300.61,305.2,5811205.0
2017-12-05,302.0,308.0,301.0,303.7,4628462.0
2017-12-06,300.1,313.39,300.0,313.26,7160938.0
2017-12-07,312.0,318.6341,311.05,311.24,4705140.0
2017-12-08,314.6,316.98,311.26,315.13,3442898.0
2017-12-11,314.63,329.01,313.75,328.91,7937981.0
2017-12-12,330.45,341.44,330.03,341.03,8648534.0
2017-12-13,340.93,344.22,336.5,339.03,6189204.0
2017-12-14,341.01,347.44,336.9,337.89,5744750.0
2017-12-15,342.04,343.9,335.76,343.45,6832071.0
2017-12-18,344.9,346.73,337.58,338.87,5441450.0
2017-12-19,340.26,341.49,330.3,331.1,6792009.0
2017-12-20,332.69,333.1,325.04,328.98,5937684.0
2017-12-21,329.59,333.74,327.21,331.66,4344701.0
2017-12-22,329.51,330.92,324.82,325.2,4186131.0
2017-12-26,323.83,323.94,316.58,317.29,4321909.0
2017-12-27,316.0,317.68,310.75,311.64,4645441.0
2017-12-28,311.75,315.82,309.54,315.36,4294689.0
2017-12-29,316.18,316.41,310.0,311.35,3727621.0
2018-01-02,312.0,322.11,311.0,320.53,4326988.0
2018-01-03,321.0,325.25,315.55,317.25,4185665.0
2018-01-04,312.87,318.55,305.68,314.62,9915932.0
2018-01-05,316.62,317.24,312.0,316.58,4578729.0
2018-01-08,316.0,337.02,315.5,336.41,9777059.0
2018-01-09,335.16,338.8,327.4,333.69,7109115.0
2018-01-10,332.2,337.0,330.0,334.8,4236168.0
2018-01-11,335.24,344.81,333.26,337.95,6619082.0
2018-01-12,338.63,340.41,333.67,336.22,4805025.0
2018-01-16,337.54,345.0,334.8,340.06,6392397.0
2018-01-17,340.47,349.0,339.75,347.16,7062337.0
2018-01-18,345.67,352.3,343.74,344.57,5619990.0
2018-01-19,345.0,350.59,342.6,350.02,4812052.0
2018-01-22,349.4,357.83,349.2,351.56,6157941.0
2018-01-23,360.0,360.5,351.0,352.79,5428872.0
2018-01-24,354.58,354.75,343.52,345.89,5251654.0
2018-01-25,348.27,349.2,336.4,337.64,6640964.0
2018-01-26,341.5,344.0,335.71,342.85,4515013.0
2018-01-29,339.85,350.85,338.28,349.53,4722025.0
2018-01-30,345.14,348.27,342.17,345.82,4696465.0
2018-01-31,347.51,356.19,345.19,354.31,6076998.0
2018-02-01,351.0,359.66,348.63,349.25,4163194.0
2018-02-02,348.44,351.95,340.51,343.75,3674909.0
2018-02-05,337.97,344.47,333.0,333.13,4053777.0
2018-02-06,325.21,336.22,323.5,333.97,4937928.0
2018-02-07,338.99,346.0,335.66,345.0,5846823.0
2018-02-08,343.31,348.62,314.6,315.23,9996464.0
2018-02-09,319.93,320.98,294.76,310.42,12795099.0
2018-02-12,316.13,318.08,306.25,315.73,6166161.0
2018-02-13,315.02,324.19,312.51,323.66,4506915.0
2018-02-14,320.84,326.17,318.52,322.31,3930911.0
2018-02-15,324.5,334.12,322.4,334.07,5892048.0
2018-02-16,332.5,343.12,331.64,335.49,5585810.0
2018-02-20,334.47,340.84,331.5,334.77,3996951.0
2018-02-21,336.03,339.69,333.17,333.3,3181755.0
2018-02-22,335.53,347.44,334.75,346.17,6940349.0
2018-02-23,347.83,354.99,347.1,352.05,5790795.0
2018-02-26,353.5,359.0,352.36,357.42,4312871.0
2018-02-27,356.25,359.99,350.01,350.99,4761537.0
2018-02-28,352.57,355.24,342.22,343.06,6042895.0
2018-03-01,345.01,348.67,330.07,330.93,6885601.0
2018-03-02,326.98,335.22,322.97,335.12,5092829.0
2018-03-05,332.39,337.75,329.29,333.35,3823769.0
2018-03-06,333.75,336.37,327.03,328.2,4285744.0
2018-03-07,325.44,332.5,321.74,332.3,5007297.0
2018-03-08,332.86,333.3,326.27,329.1,3476944.0
2018-03-09,324.1,328.49,322.37,327.17,5479716.0
2018-03-12,328.61,347.21,326.5,345.51,8212156.0
2018-03-13,328.61,347.21,326.5,341.84,5932110.0
2018-03-14,336.76,339.81,323.93,326.63,7932511.0
2018-03-15,329.38,332.85,321.1,325.6,6366922.0
2018-03-16,322.93,327.4,319.07,321.35,6058612.0
2018-03-19,316.5,320.75,309.67,313.56,7440766.0
2018-03-20,314.87,316.25,308.76,310.55,4726182.0
2018-03-21,310.25,322.44,310.19,316.53,5927881.0
2018-03-22,313.89,318.82,308.18,309.1,4914307.0
2018-03-23,311.25,311.25,300.45,301.54,6600538.0
2018-03-26,307.34,307.59,291.36,304.18,8324639.0
2018-03-27,304.0,304.27,277.18,279.18,13696168.0
2018-03-28,264.58,268.68,252.1,257.78,21001437.0
2018-03-29,256.49,270.96,248.21,266.13,15170749.0
2018-04-02,256.26,260.33,244.59,252.48,16113968.0
2018-04-03,269.82,273.35,254.49,267.53,18844384.0
2018-04-04,252.78,288.37,252.0,286.94,19896746.0
2018-04-05,289.34,306.26,288.2,305.72,19121101.0
2018-04-06,301.0,309.28,295.5,299.3,13520286.0
2018-04-09,300.37,309.5,289.21,289.66,10249805.0
2018-04-10,298.97,307.1,293.68,304.7,11024259.0
2018-04-11,300.74,308.98,299.66,300.93,7482945.0
2018-04-12,302.32,303.95,293.68,294.08,7608769.0
2018-04-13,303.6,303.95,295.98,300.34,7327223.0
2018-04-16,299.0,299.66,289.01,291.21,6338488.0
2018-04-17,288.87,292.17,282.51,287.69,7000023.0
2018-04-18,291.08,300.24,288.16,293.35,6557700.0
2018-04-19,291.08,301.01,288.55,300.08,6090599.0
2018-04-20,295.17,299.98,289.75,290.24,5627928.0
2018-04-23,291.29,291.62,282.33,283.37,4893378.0
2018-04-24,285.0,287.09,278.46,283.46,5685308.0
2018-04-25,283.5,285.16,277.25,280.69,4013574.0
2018-04-26,278.75,285.79,276.5,285.48,4356013.0
2018-04-27,285.37,294.47,283.83,294.08,4364626.0
2018-04-30,293.61,298.73,292.5,293.9,4228172.0
2018-05-01,293.51,300.82,293.22,299.92,4625603.0
2018-05-02,298.57,306.85,297.78,301.15,8970370.0
2018-05-03,278.79,288.04,275.23,284.45,17352130.0
2018-05-04,283.0,296.86,279.52,294.09,8569354.0
2018-05-07,297.5,305.96,295.17,302.77,8678224.0
2018-05-08,300.8,307.75,299.0,301.97,5930000.0
2018-05-09,300.41,307.01,300.05,306.85,5727365.0
2018-05-10,307.5,312.99,304.11,305.02,5651561.0
2018-05-11,307.7,308.88,299.08,301.06,4679649.0
2018-05-14,303.32,304.94,291.62,291.97,7286804.0
2018-05-15,285.01,286.96,280.5,284.18,9519173.0
2018-05-16,283.83,288.81,281.56,286.48,5674019.0
2018-05-17,285.9,289.19,283.97,284.54,4420612.0
2018-05-18,284.65,284.65,274.0,276.82,7251887.0
2018-05-21,281.33,291.49,281.3,284.49,9182571.0
2018-05-22,287.76,288.0,273.42,275.01,8945756.0
2018-05-23,277.76,279.91,274.0,279.07,5985053.0
2018-05-24,278.4,281.11,274.89,277.85,4176708.0
2018-05-25,277.63,279.64,275.61,278.85,3875082.0
2018-05-29,278.51,286.5,276.15,283.76,5666640.0
2018-05-30,283.29,295.01,281.6,291.72,7489686.0
2018-05-31,287.21,290.37,282.93,284.73,5919721.0
2018-06-01,285.86,291.95,283.84,291.82,5424386.0
2018-06-04,294.34,299.0,293.55,296.74,4797810.0
2018-06-05,297.7,297.8,286.74,291.13,5995157.0
2018-06-06,300.5,322.17,297.48,319.5,18767269.0
2018-06-07,316.15,330.0,313.58,316.09,14345271.0
2018-06-08,319.0,324.48,317.15,317.66,8205202.0
2018-06-11,322.51,334.66,322.5,332.1,13183473.0
2018-06-12,344.7,354.97,338.0,342.77,22347403.0
2018-06-13,346.71,347.2,339.8,344.78,9469804.0
2018-06-14,347.63,358.75,346.6,357.72,10981023.0
2018-06-15,353.84,364.67,351.25,358.17,10848254.0
2018-06-18,355.4,373.73,354.5,370.83,12073226.0
2018-06-19,365.16,370.0,346.25,352.55,12761903.0
2018-06-20,358.04,364.38,352.0,362.22,8383656.0
2018-06-21,362.0,366.21,346.27,347.51,7967145.0
2018-06-22,351.54,352.25,332.0,333.63,10266059.0
2018-06-25,330.12,338.47,327.5,333.01,6931304.0
2018-06-26,336.05,343.55,325.8,342.0,7452487.0
2018-06-27,345.0,350.79,339.5,344.5,8333727.0
2018-06-28,348.66,357.02,346.11,349.93,8398005.0
2018-06-29,353.33,353.86,342.41,342.95,6492396.0
2018-07-02,360.07,364.78,329.85,335.07,18759765.0
2018-07-03,331.75,332.49,309.69,310.86,12282638.0
2018-07-05,313.76,314.39,296.22,309.16,17476374.0
2018-07-06,304.95,312.07,302.0,308.9,8865451.0
2018-07-09,311.99,318.52,308.0,318.51,7596753.0
2018-07-10,324.56,327.68,319.2,322.47,9471498.0
2018-07-11,315.8,321.94,315.07,318.96,4884076.0
2018-07-12,321.43,323.23,312.77,316.71,5721166.0
2018-07-13,315.58,319.58,309.25,318.87,5875770.0
2018-07-16,311.71,315.16,306.25,310.1,7818655.0
2018-07-17,308.81,324.74,308.5,322.69,6996232.0
2018-07-18,325.0,325.5,316.25,323.85,5624211.0
2018-07-19,316.33,323.54,314.01,320.23,5915345.0
2018-07-20,321.23,323.24,311.71,313.58,5166547.0
2018-07-23,301.84,305.5,292.86,303.2,10992947.0
2018-07-24,304.42,307.72,292.55,297.43,9590784.0
2018-07-25,296.74,309.62,294.5,308.74,7094180.0
2018-07-26,304.85,310.7,303.64,306.65,4630522.0
2018-07-27,307.25,307.69,295.34,297.18,5703326.0
2018-07-30,295.9,296.1,286.13,290.17,6814072.0
2018-07-31,292.25,298.32,289.07,298.14,5076916.0
2018-08-01,297.99,303.0,293.0,300.84,10129430.0
2018-08-02,328.44,349.99,323.16,349.54,23214962.0
2018-08-03,347.81,355.0,342.53,348.17,13656486.0
2018-08-06,345.46,354.98,341.82,341.99,8564331.0
2018-08-07,343.84,387.46,339.15,379.57,30875768.0
2018-08-08,369.09,382.64,367.12,370.34,24571163.0
2018-08-09,365.55,367.01,345.73,352.45,17183811.0
2018-08-10,354.0,360.0,346.0,355.49,11552044.0
2018-08-13,361.13,363.19,349.02,356.41,10463881.0
2018-08-14,358.45,359.2,347.1,347.64,6986427.0
2018-08-15,341.91,344.49,332.14,338.69,9101258.0
2018-08-16,339.91,342.28,333.82,335.45,6064033.0
2018-08-17,323.5,326.77,303.53,305.5,18958612.0
2018-08-20,291.7,308.5,288.2,308.44,17402335.0
2018-08-21,310.61,324.79,309.0,321.9,13172230.0
2018-08-22,320.87,323.88,314.67,321.64,5945955.0
2018-08-23,319.14,327.32,318.1,320.1,5147286.0
2018-08-24,320.7,323.85,319.4,322.82,3602564.0
2018-08-27,318.0,322.44,308.81,319.27,13079288.0
2018-08-28,318.41,318.88,311.19,311.86,7649091.0
2018-08-29,310.27,311.85,303.69,305.01,7447392.0
2018-08-30,302.26,304.6,297.72,303.15,7216706.0
2018-08-31,302.0,305.31,298.6,301.66,5375104.0
2018-09-04,296.94,298.19,288.0,288.95,8350469.0
2018-09-05,285.05,286.78,277.18,280.74,7720821.0
2018-09-06,284.8,291.17,278.88,280.95,7480760.0
2018-09-07,260.1,268.35,252.25,263.24,22491931.0
2018-09-10,273.26,286.03,271.0,285.5,14283528.0
2018-09-11,279.47,282.0,273.55,279.44,9169989.0
2018-09-12,281.44,292.5,278.65,290.54,10015427.0
2018-09-13,288.02,295.0,285.18,289.46,6340336.0
2018-09-14,288.76,297.33,286.52,295.2,6765612.0
2018-09-17,290.04,300.87,288.13,294.84,6887577.0
2018-09-18,296.69,302.64,275.5,284.96,16547522.0
2018-09-19,280.51,300.0,280.5,299.02,8294917.0
2018-09-20,303.56,305.98,293.33,298.33,7349422.0
2018-09-21,297.7,300.58,295.37,299.1,5050478.0
2018-09-24,298.48,303.0,293.58,299.68,4842961.0
2018-09-25,300.0,304.6,296.5,300.99,4481729.0
2018-09-26,301.91,313.89,301.11,309.58,7843216.0
2018-09-27,312.9,314.96,306.91,307.52,8509084.0
2018-09-28,270.26,278.0,260.56,264.77,33649700.0
2018-10-01,305.77,311.44,301.05,310.7,21777597.0
2018-10-02,313.95,316.84,299.15,301.02,11743511.0
2018-10-03,303.33,304.6,291.57,294.8,7994988.0
2018-10-04,293.95,294.0,277.67,281.83,9814212.0
2018-10-05,274.65,274.88,260.0,261.95,17944537.0
2018-10-08,264.52,267.76,249.0,250.56,13472653.0
2018-10-09,255.25,266.77,253.3,262.8,12060574.0
2018-10-10,264.61,265.51,247.77,256.88,12815278.0
2018-10-11,257.53,262.25,249.03,252.23,8167738.0
2018-10-12,261.0,261.99,252.01,258.78,7201404.0
2018-10-15,259.06,263.28,254.54,259.59,6199965.0
2018-10-16,265.7,277.38,262.24,276.59,9526401.0
2018-10-17,282.4,282.7,265.8,271.78,8655542.0
2018-10-18,269.29,271.0,263.0,263.91,5421184.0
2018-10-19,267.39,269.66,253.5,260.0,9375549.0
2018-10-22,260.68,261.86,252.59,260.95,5600260.0
2018-10-23,263.87,297.93,262.1,294.14,19027753.0
2018-10-24,301.05,304.44,285.73,288.5,20058258.0
2018-10-25,317.22,321.0,301.01,314.86,20840724.0
2018-10-26,308.25,339.9,306.65,330.9,27425520.0
2018-10-29,337.47,347.16,326.5,334.85,14486027.0
2018-10-30,328.39,337.9,322.26,329.9,9126704.0
2018-10-31,332.54,342.0,329.1,337.32,7624348.0
2018-11-01,338.26,347.84,334.73,344.28,8000132.0
2018-11-02,343.74,349.2,340.91,346.41,7807971.0
2018-11-05,340.5,343.96,330.14,341.4,7831048.0
2018-11-06,339.07,348.8,336.09,341.06,6762889.0
2018-11-07,343.34,351.18,340.8,348.16,7374522.0
2018-11-08,348.5,357.58,348.44,351.4,7090674.0
2018-11-09,349.0,354.0,345.23,350.51,5098846.0
2018-11-12,348.37,349.78,330.34,331.28,6941523.0
2018-11-13,333.16,344.7,332.2,338.73,5448597.0
2018-11-14,342.7,347.11,337.15,344.0,5040287.0
2018-11-15,342.33,348.58,339.04,348.44,4625719.0
2018-11-16,345.19,355.7,345.12,354.31,7206191.0
2018-11-19,356.34,366.75,352.88,353.47,9708871.0
2018-11-20,341.75,349.8,333.55,347.49,8004709.0
2018-11-21,352.0,353.1,337.4,338.19,4686808.0
2018-11-23,334.345,337.5,325.55,325.83,4202642.0
2018-11-26,325.0,346.22,325.0,346.0,7992141.0
2018-11-27,340.05,346.96,335.5,343.92,6358300.0
2018-11-28,345.99,348.28,342.21,347.87,4127578.0
2018-11-29,347.0,347.5,339.55,341.17,3080724.0
2018-11-30,341.83,351.6,338.26,350.48,5628895.0
2018-12-03,360.0,366.0,352.0,358.49,8306511.0
2018-12-04,356.05,368.68,352.0,359.7,8461945.0
2018-12-06,356.01,367.38,350.76,363.06,7842508.0
2018-12-07,369.0,379.49,357.65,357.97,11511177.0
2018-12-10,360.0,365.98,353.12,365.15,6613455.0
2018-12-11,369.91,372.17,360.23,366.76,6308769.0
2018-12-12,369.42,371.91,365.16,366.6,5027048.0
2018-12-13,370.15,377.44,366.75,376.79,7365854.0
2018-12-14,375.0,377.87,364.33,365.71,6337555.0
2018-12-17,362.0,365.7,343.88,348.42,7674008.0
2018-12-18,350.54,351.55,333.69,337.03,7099999.0
2018-12-19,337.6,347.01,329.74,332.97,8274181.0
2018-12-20,327.05,330.29,311.87,315.38,9071858.0
2018-12-21,317.4,323.47,312.44,319.77,8016801.0
2018-12-24,313.5,314.5,295.2,295.39,5559913.0
2018-12-26,300.0,326.97,294.09,326.09,8163138.0
2018-12-27,319.84,322.17,301.5,316.13,8575133.0
2018-12-28,323.1,336.24,318.41,333.87,9938992.0
2018-12-31,337.79,339.21,325.26,332.8,6302338.0
2019-01-02,306.1,315.13,298.8,310.12,11658648.0
2019-01-03,307.0,309.4,297.38,300.36,6965184.0
2019-01-04,306.0,318.0,302.73,317.69,7394116.0
2019-01-07,321.72,336.74,317.75,334.96,7551225.0
2019-01-08,341.96,344.01,327.02,335.35,7008516.0
2019-01-09,335.5,343.5,331.47,338.53,5432945.0
2019-01-10,334.4,345.39,331.79,344.97,6056354.0
2019-01-11,342.09,348.41,338.77,347.26,5039052.0
2019-01-14,342.38,342.5,334.0,334.4,5247284.0
2019-01-15,335.0,348.8,334.5,344.43,6056590.0
2019-01-16,344.78,352.0,343.5,346.05,4691739.0
2019-01-17,346.21,351.5,344.15,347.31,3676733.0
2019-01-18,323.0,327.13,299.73,302.26,24150763.0
2019-01-22,304.82,308.0,295.5,298.92,12066741.0
2019-01-23,292.5,294.5,281.69,287.59,12529993.0
2019-01-24,283.03,293.68,279.28,291.51,8012155.0
2019-01-25,294.39,298.52,289.55,297.04,7258078.0
2019-01-28,292.91,297.46,287.75,296.38,6423279.0
2019-01-29,295.27,298.56,291.8,297.46,4621692.0
2019-01-30,300.45,309.0,298.49,308.77,11250318.0
2019-01-31,301.0,311.56,294.0,307.02,12569245.0
2019-02-01,305.42,316.1,303.5,312.21,7283441.0
2019-02-04,312.98,315.3,301.88,312.89,7352082.0
2019-02-05,312.49,322.44,312.25,321.35,6742765.0
2019-02-06,319.59,324.24,315.62,317.22,5038546.0
2019-02-07,313.3,314.7,303.0,307.51,6520611.0
2019-02-08,306.83,307.45,298.5,305.8,5844212.0
2019-02-11,311.6,318.6,310.5,312.84,7129713.0
2019-02-12,316.2,318.19,309.62,311.81,5517570.0
2019-02-13,312.35,312.75,305.57,308.17,5141617.0
2019-02-14,303.38,306.77,301.0,303.77,5200832.0
2019-02-15,304.5,308.0,303.9,307.88,3904947.0
2019-02-19,306.56,311.54,305.47,305.64,4168443.0
2019-02-20,304.41,306.3,299.0,302.56,7142117.0
2019-02-21,301.81,303.2399,290.5,291.23,8909182.0
2019-02-22,294.49,296.5,292.1,294.71,5740558.0
2019-02-25,297.91,302.9,297.0,298.77,6626522.0
2019-02-26,292.22,302.01,288.77,297.86,8582535.0
2019-02-27,301.78,316.3,300.55,314.74,11183908.0
2019-02-28,318.92,320.0,310.81,319.88,10520653.0
2019-03-01,306.94,307.13,291.9,294.79,22911375.0
2019-03-04,298.12,299.0,282.78,285.36,17096818.0
2019-03-05,282.0,284.0,270.1,276.54,18764740.0
2019-03-06,276.48,281.51,274.39,276.24,10335485.0
2019-03-07,278.84,284.7,274.25,276.59,9442483.0
2019-03-08,276.91,285.59,275.89,284.14,8819625.0
2019-03-11,283.52,291.28,280.5,290.92,7392278.0
2019-03-12,286.49,288.07,281.06,283.36,7504137.0
2019-03-13,283.9,291.99,282.7,288.96,6844719.0
2019-03-14,292.45,295.39,288.29,289.96,7103447.0
2019-03-15,283.51,283.72,274.4,275.43,14785531.0
2019-03-18,276.0,278.05,267.3,269.49,10280980.0
2019-03-19,267.5,273.3,263.46,267.47,11800630.0
2019-03-20,269.69,274.97,266.3,273.6,6908224.0
2019-03-21,272.6,276.45,268.45,274.02,5947098.0
2019-03-22,272.58,272.8,264.0,264.53,8745609.0
2019-03-25,259.71,263.18,254.46,260.42,10215029.0
2019-03-26,264.44,270.26,264.43,267.77,7350948.0
2019-03-27,268.75,275.37,268.18,274.83,8779166.0
2019-03-28,277.16,280.33,275.1,278.62,6774093.0
2019-03-29,278.7,280.16,274.5,279.86,5991338.0
2019-04-01,282.62,289.2,281.28,289.18,8110439.0
2019-04-02,288.3,289.44,283.88,285.88,5478940.0
2019-04-03,287.32,296.17,287.17,291.81,7929864.0
2019-04-04,261.89,271.2,260.59,267.78,23720729.0
2019-04-05,269.86,276.1,266.11,274.96,13038257.0
2019-04-08,277.69,281.16,270.44,273.2,10410436.0
2019-04-09,271.65,275.0,269.61,272.31,5904031.0
2019-04-10,276.74,278.38,272.89,276.06,7061314.0
2019-04-11,268.3,270.5,265.6,268.42,9835927.0
2019-04-12,270.22,271.95,266.83,267.7,6745974.0
2019-04-15,268.63,268.88,258.63,266.38,10038579.0
2019-04-16,265.75,275.0,264.72,273.36,7272930.0
2019-04-17,274.75,274.79,268.54,271.23,5126468.0
2019-04-18,271.23,274.84,269.75,273.26,5876325.0
2019-04-22,269.0,269.68,262.48,262.75,12147141.0
2019-04-23,260.15,265.6,255.75,263.9,10943859.0
2019-04-24,263.85,265.32,258.0,258.66,10727454.0
2019-04-25,255.0,259.0,246.07,247.63,21849393.0
2019-04-26,246.5,246.68,231.13,235.14,22360709.0
2019-04-29,235.86,243.98,232.17,241.47,16714476.0
2019-04-30,242.06,244.21,237.0,238.69,9464628.0
2019-05-01,238.85,240.0,231.5,234.01,10704354.0
2019-05-02,245.52,247.13,237.72,244.1,18159339.0
2019-05-03,243.86,256.61,243.49,255.03,23706771.0
2019-05-06,250.02,258.35,248.5,255.34,10833943.0
2019-05-07,256.8,257.21,245.1,247.06,10131408.0
2019-05-08,246.94,250.6,244.2,244.84,6176440.0
2019-05-09,242.0,243.68,236.94,241.98,6711382.0
2019-05-10,239.75,241.99,236.02,239.52,7008336.0
2019-05-13,232.01,232.47,224.5,227.01,10834796.0
2019-05-14,229.3,234.5,228.0,232.31,7252412.0
2019-05-15,229.32,232.44,225.25,231.95,7295976.0
2019-05-16,229.49,231.0,226.5,228.33,7483273.0
2019-05-17,221.96,222.24,208.92,211.03,17786666.0
2019-05-20,202.8,206.0,195.25,205.36,20526195.0
2019-05-21,197.76,207.4,196.04,205.08,18003899.0
2019-05-22,199.1,203.94,191.78,192.73,18685187.0
2019-05-23,194.34,199.47,186.22,195.49,26547142.0
2019-05-24,199.83,199.98,188.75,190.63,14136572.0
2019-05-28,191.2,195.0,187.85,188.7,10312901.0
2019-05-29,187.1,192.39,185.04,189.86,11968638.0
2019-05-30,188.75,192.26,187.02,188.22,7926475.0
2019-05-31,185.1,189.92,184.1,185.16,10406732.0
2019-06-03,185.51,186.68,176.99,178.97,13064410.0
2019-06-04,181.1,193.98,179.61,193.6,13807522.0
2019-06-05,198.68,201.28,191.85,196.59,13510756.0
2019-06-06,204.44,211.0,201.8,205.95,20242151.0
2019-06-07,205.0,210.8438,203.499,204.5,16003527.0
2019-06-10,210.25,216.94,209.01,212.88,10585039.0
2019-06-11,219.14,220.9,213.5,217.1,11653537.0
2019-06-12,222.95,223.38,209.0,209.26,15197544.0
2019-06-13,210.38,214.9,207.51,213.91,8168260.0
2019-06-14,211.25,216.65,210.4,214.92,7433402.0
2019-06-17,215.48,227.0,214.27,225.03,12316803.0
2019-06-18,228.72,234.74,222.56,224.74,12715788.0
2019-06-19,225.11,227.77,221.06,226.43,6575135.0
2019-06-20,223.0,226.9,216.35,219.62,11863462.0
2019-06-21,216.22,222.18,215.5,221.86,8202078.0
2019-06-24,223.24,225.86,221.02,223.64,5750771.0
2019-06-25,224.39,225.34,219.49,219.76,6182071.0
2019-06-26,220.31,227.23,218.1,219.27,8507208.0
2019-06-27,219.45,222.9,217.35,222.84,6339710.0
2019-06-28,220.99,225.17,220.8,223.46,6851384.0
2019-07-01,230.21,233.1,226.28,227.17,8237964.0
2019-07-02,228.89,229.15,222.22,224.55,9259027.0
2019-07-03,239.39,241.57,234.51,234.9,14201148.0
2019-07-05,234.57,235.45,230.8,233.1,7065738.0
2019-07-08,231.24,232.25,228.66,230.34,5880542.0
